YearMonth,Date,Close,Volume,Volatility_30d,Company,Apple: (Worldwide),Google: (Worldwide),Amazon: (Worldwide),Microsoft: (Worldwide),Netflix: (Worldwide)
2008-12-01,2008-12-31,7.460671988400546,4537239177,0.039686229387855536,Google,4,35,9,6,1.0
2008-12-01,2008-12-31,19.51681848005815,1546943400,0.04093394703084873,Microsoft,4,35,9,6,1.0
2008-12-01,2008-12-31,3.8669479218396274,169197700,0.04360670045431601,Netflix,4,35,9,6,1.0
2009-01-01,2009-01-30,3.170535683631897,18105740800,0.031991942714847205,Apple,4,38,7,6,1.0
2009-01-01,2009-01-30,2.6158499836921694,4081446000,0.04557916717343016,Amazon,4,38,7,6,1.0
2009-01-01,2009-01-30,7.939291501045227,4411742543,0.030151309139202585,Google,4,38,7,6,1.0
2009-01-01,2009-01-30,18.914000034332275,1564043400,0.034950537881161294,Microsoft,4,38,7,6,1.0
2009-01-01,2009-01-30,4.595642709732056,260673700,0.039329819318272057,Netflix,4,38,7,6,1.0
2009-02-01,2009-02-27,3.359793135994359,13867450800,0.03113414517308,Apple,3,42,6,6,1.0
2009-02-01,2009-02-27,3.1713157954968905,3735604000,0.04430096808999294,Amazon,3,42,6,6,1.0
2009-02-01,2009-02-27,8.707166119625693,4480141965,0.032437461325608416,Google,3,42,6,6,1.0
2009-02-01,2009-02-27,18.183684098093135,1456213400,0.03580705268688355,Microsoft,3,42,6,6,1.0
2009-02-01,2009-02-27,5.2505263027391935,282784600,0.0354283770654464,Netflix,3,42,6,6,1.0
2009-03-01,2009-03-31,3.482321327382868,15424598000,0.029633297689160565,Apple,3,39,6,6,1.0
2009-03-01,2009-03-31,3.425977284258062,4553446000,0.03686715772382365,Amazon,3,39,6,6,1.0
2009-03-01,2009-03-31,8.185794851996683,4576100295,0.029500965790521787,Google,3,39,6,6,1.0
2009-03-01,2009-03-31,16.909090779044412,1625752800,0.03334387719167847,Microsoft,3,39,6,6,1.0
2009-03-01,2009-03-31,5.6968182216991075,333674600,0.030592258740864225,Netflix,3,39,6,6,1.0
2009-04-01,2009-04-30,4.286462568101429,11821681200,0.02144307998957246,Apple,3,40,6,6,1.0
2009-04-01,2009-04-30,3.930571431205386,3700640000,0.02765261580994726,Amazon,3,40,6,6,1.0
2009-04-01,2009-04-30,9.406610715956916,3526484770,0.019213353182763248,Google,3,40,6,6,1.0
2009-04-01,2009-04-30,19.40428588503883,1562400700,0.03425751133644014,Microsoft,3,40,6,6,1.0
2009-04-01,2009-04-30,6.548571495782761,321716500,0.035100065532014946,Netflix,3,40,6,6,1.0
2009-05-01,2009-05-29,4.576749992370606,9457142800,0.022580007677431894,Apple,3,41,6,6,1.0
2009-05-01,2009-05-29,3.8845250248908996,2752068000,0.021970918987853576,Amazon,3,41,6,6,1.0
2009-05-01,2009-05-29,9.963342523574829,2289963292,0.01451708353672305,Google,3,41,6,6,1.0
2009-05-01,2009-05-29,20.032999897003172,1101122400,0.02552464883996082,Microsoft,3,41,6,6,1.0
2009-05-01,2009-05-29,5.745785808563232,261216200,0.033835708493371044,Netflix,3,41,6,6,1.0
2009-06-01,2009-06-30,4.983149376782504,12675572000,0.01850376199638728,Apple,4,40,6,6,1.0
2009-06-01,2009-06-30,4.177159103480252,3041708000,0.02204017708065587,Amazon,4,40,6,6,1.0
2009-06-01,2009-06-30,10.55505067651922,2829004207,0.013197580470505937,Google,4,40,6,6,1.0
2009-06-01,2009-06-30,22.923636349764738,1411144700,0.015561830874122017,Microsoft,4,40,6,6,1.0
2009-06-01,2009-06-30,5.693441521037709,274967700,0.02398325418868168,Netflix,4,40,6,6,1.0
2009-07-01,2009-07-31,5.332792043685913,10942136800,0.016235193891097656,Apple,3,39,6,5,1.0
2009-07-01,2009-07-31,4.1806136478077285,3509228000,0.02874857116537021,Amazon,3,39,6,5,1.0
2009-07-01,2009-07-31,10.642393849112771,2931635455,0.01705404546506052,Google,3,39,6,5,1.0
2009-07-01,2009-07-31,23.663636554371227,1517459800,0.024505273038595135,Microsoft,3,39,6,5,1.0
2009-07-01,2009-07-31,6.063896049152721,263793600,0.02680348907733952,Netflix,3,39,6,5,1.0
2009-08-01,2009-08-31,5.9385885284060524,8165124800,0.014797975436941639,Apple,3,40,6,5,1.0
2009-08-01,2009-08-31,4.203999973478771,2252458000,0.023324954690392034,Amazon,3,40,6,5,1.0
2009-08-01,2009-08-31,11.405250322251092,1956851371,0.013376247373911649,Google,3,40,6,5,1.0
2009-08-01,2009-08-31,23.91571417308989,993250400,0.020213566464836026,Microsoft,3,40,6,5,1.0
2009-08-01,2009-08-31,6.373197373889742,152079200,0.024905439763966527,Netflix,3,40,6,5,1.0
2009-09-01,2009-09-30,6.349523725963774,9989319200,0.011834625125950245,Apple,4,41,6,6,1.0
2009-09-01,2009-09-30,4.337142853509812,2562436000,0.02042239851564237,Amazon,4,41,6,6,1.0
2009-09-01,2009-09-30,11.971876553126744,2050842356,0.01025085515421665,Google,4,41,6,6,1.0
2009-09-01,2009-09-30,25.122857230050222,1038979700,0.010524826065776443,Microsoft,4,41,6,6,1.0
2009-09-01,2009-09-30,6.382925078982399,188352500,0.019455770065169933,Netflix,4,41,6,6,1.0
2009-10-01,2009-10-30,6.886834339662031,12956176800,0.017745869401209494,Apple,4,43,6,6,1.0
2009-10-01,2009-10-30,5.062159061431885,5372328000,0.04742764276433192,Amazon,4,43,6,6,1.0
2009-10-01,2009-10-30,13.206068602475254,3098550758,0.014322237954019958,Google,4,43,6,6,1.0
2009-10-01,2009-10-30,26.44409075650302,1523430100,0.016369979971140265,Microsoft,4,43,6,6,1.0
2009-10-01,2009-10-30,7.032077919353139,221109700,0.02745005778464246,Netflix,4,43,6,6,1.0
2009-11-01,2009-11-30,7.1542857646942135,8454784800,0.01907024989082141,Apple,4,43,8,6,1.0
2009-11-01,2009-11-30,6.4293749809265135,3206102000,0.046663755310971264,Amazon,4,43,8,6,1.0
2009-11-01,2009-11-30,14.12007451057434,1642381057,0.01033205363126907,Google,4,43,8,6,1.0
2009-11-01,2009-11-30,29.194500160217284,1018256700,0.01432023305991089,Microsoft,4,43,8,6,1.0
2009-11-01,2009-11-30,8.313142800331116,166483100,0.026183237449298916,Netflix,4,43,8,6,1.0
2009-12-01,2009-12-31,7.1055193380876025,11393958800,0.01639309988401777,Apple,4,44,9,5,1.0
2009-12-01,2009-12-31,6.744772716002031,4149422000,0.018999539987000838,Amazon,4,44,9,5,1.0
2009-12-01,2009-12-31,14.926313703710383,1711202055,0.007255909467398709,Google,4,44,9,5,1.0
2009-12-01,2009-12-31,30.265454639088023,920605500,0.010194940984514175,Microsoft,4,44,9,5,1.0
2009-12-01,2009-12-31,8.009350559928201,177149000,0.01799304476277679,Netflix,4,44,9,5,1.0
2010-01-01,2010-01-29,7.418402220073499,15168994400,0.021191268163639553,Apple,4,45,7,6,1.0
2010-01-01,2010-01-29,6.371157872049432,4617220000,0.01878988386697798,Amazon,4,45,7,6,1.0
2010-01-01,2010-01-29,14.411010441027189,3577378821,0.01534310427831512,Google,4,45,7,6,1.0
2010-01-01,2010-01-29,30.14684215344881,1359650900,0.014669709749578314,Microsoft,4,45,7,6,1.0
2010-01-01,2010-01-29,7.559172931470369,324109100,0.046117523660508655,Netflix,4,45,7,6,1.0
2010-02-01,2010-02-26,7.099849650734349,10776080000,0.0214464852479476,Apple,3,47,6,6,1.0
2010-02-01,2010-02-26,5.901052600459049,4202916000,0.018046149835993126,Amazon,3,47,6,6,1.0
2010-02-01,2010-02-26,13.322393417358398,2089173495,0.014691500445023573,Google,3,47,6,6,1.0
2010-02-01,2010-02-26,28.35631571317974,1074643300,0.014399463447945387,Microsoft,3,47,6,6,1.0
2010-02-01,2010-02-26,9.061353382311369,214988200,0.04322834258495864,Netflix,3,47,6,6,1.0
2010-03-01,2010-03-31,7.9789596225904384,12154172800,0.011732272522272031,Apple,3,47,6,6,1.0
2010-03-01,2010-03-31,6.544869505840799,3160852000,0.01629430462189855,Amazon,3,47,6,6,1.0
2010-03-01,2010-03-31,13.973374449688455,3363548325,0.011598751048689272,Google,3,47,6,6,1.0
2010-03-01,2010-03-31,29.258695602416992,1110237200,0.008390972345990991,Microsoft,3,47,6,6,1.0
2010-03-01,2010-03-31,10.148198832636295,190620500,0.01678814313165256,Netflix,3,47,6,6,1.0
2010-04-01,2010-04-30,8.969591867356073,12367129600,0.016590399114603895,Apple,4,48,6,5,1.0
2010-04-01,2010-04-30,7.053499993823824,3460502000,0.02294911675555,Amazon,4,48,6,5,1.0
2010-04-01,2010-04-30,13.874554361615862,2933394020,0.017514789088516478,Google,4,48,6,5,1.0
2010-04-01,2010-04-30,30.522857302711124,1319029500,0.008890058210255234,Microsoft,4,48,6,5,1.0
2010-04-01,2010-04-30,12.803673517136346,482079500,0.03899600619644333,Netflix,4,48,6,5,1.0
2010-05-01,2010-05-28,8.980767869949341,18082654800,0.027921229733665773,Apple,4,47,6,5,1.0
2010-05-01,2010-05-28,6.380299973487854,2818198000,0.025508979752951386,Amazon,4,47,6,5,1.0
2010-05-01,2010-05-28,12.386895847320556,3274676457,0.019219564977840848,Google,4,47,6,5,1.0
2010-05-01,2010-05-28,28.117000007629393,1720130200,0.01781966907272171,Microsoft,4,47,6,5,1.0
2010-05-01,2010-05-28,14.558714246749878,533838900,0.04975339447335363,Netflix,4,47,6,5,1.0
2010-06-01,2010-06-30,9.326623526486484,16651252800,0.020732049107775704,Apple,5,48,6,5,1.0
2010-06-01,2010-06-30,6.083363684740934,2667570000,0.025943297308914468,Amazon,5,48,6,5,1.0
2010-06-01,2010-06-30,12.066566944122314,2403503278,0.018229857645455462,Google,5,48,6,5,1.0
2010-06-01,2010-06-30,25.420454718849875,1671811600,0.02116350761865686,Microsoft,5,48,6,5,1.0
2010-06-01,2010-06-30,16.665519410913642,509514600,0.03032296020132001,Netflix,5,48,6,5,1.0
2010-07-01,2010-07-30,9.105357079278855,15669704400,0.016162127946549802,Apple,4,45,6,5,2.0
2010-07-01,2010-07-30,5.87595238004412,3506524000,0.02294914590591269,Amazon,4,45,6,5,2.0
2010-07-01,2010-07-30,11.780000459580194,2782791635,0.021249412209234354,Google,4,45,6,5,2.0
2010-07-01,2010-07-30,25.0742856888544,1408590600,0.01585495324045826,Microsoft,4,45,6,5,2.0
2010-07-01,2010-07-30,16.039251781645277,541076200,0.04075547393215863,Netflix,4,45,6,5,2.0
2010-08-01,2010-08-31,8.975827997381037,9589120800,0.012671180298368256,Apple,4,46,6,5,2.0
2010-08-01,2010-08-31,6.318636352365667,2268396000,0.01631011150271376,Amazon,4,46,6,5,2.0
2010-08-01,2010-08-31,11.938082608309658,2122132569,0.014142192526542483,Google,4,46,6,5,2.0
2010-08-01,2010-08-31,24.706818147139117,1279372100,0.011257689925588508,Microsoft,4,46,6,5,2.0
2010-08-01,2010-08-31,17.558701211755928,863219000,0.04292883542264857,Netflix,4,46,6,5,2.0
2010-09-01,2010-09-30,9.780391148158483,11849919200,0.013412634682208501,Apple,5,49,7,5,2.0
2010-09-01,2010-09-30,7.383214269365583,2686420000,0.018573160216092257,Amazon,5,49,7,5,2.0
2010-09-01,2010-09-30,12.317201069423131,2396990959,0.014704054978821471,Google,5,49,7,5,2.0
2010-09-01,2010-09-30,24.59476207551502,1273139500,0.013524134404720906,Microsoft,5,49,7,5,2.0
2010-09-01,2010-09-30,21.353945595877512,853066900,0.0281516945822057,Netflix,5,49,7,5,2.0
2010-10-01,2010-10-29,10.747653143746513,12234577600,0.014535483031850493,Apple,4,46,7,5,2.0
2010-10-01,2010-10-29,8.037071477799188,2857670000,0.021541668783210486,Amazon,4,46,7,5,2.0
2010-10-01,2010-10-29,14.344696862357003,3185812619,0.02216757726785601,Google,4,46,7,5,2.0
2010-10-01,2010-10-29,25.18190474737258,1281432800,0.012430278587026795,Microsoft,4,46,7,5,2.0
2010-10-01,2010-10-29,22.85197267078218,873340300,0.03568133036982174,Netflix,4,46,7,5,2.0
2010-11-01,2010-11-30,11.12814626239595,9508086000,0.013515627083998732,Apple,5,51,10,5,2.0
2010-11-01,2010-11-30,8.426071439470563,2620228000,0.021743368340019106,Amazon,5,51,10,5,2.0
2010-11-01,2010-11-30,14.994072187514533,2346438185,0.013086837501088019,Google,5,51,10,5,2.0
2010-11-01,2010-11-30,26.1980954124814,1361176300,0.012098192995276633,Microsoft,5,51,10,5,2.0
2010-11-01,2010-11-30,25.266870680309477,749615300,0.034183759042008766,Netflix,5,51,10,5,2.0
2010-12-01,2010-12-31,11.481639688665217,6973234800,0.009614361618342936,Apple,5,52,11,5,2.0
2010-12-01,2010-12-31,8.941954569383102,1873234000,0.016476091643873206,Amazon,5,52,11,5,2.0
2010-12-01,2010-12-31,14.733683542771773,1697747812,0.012892079509966348,Google,5,52,11,5,2.0
2010-12-01,2010-12-31,27.55000001733953,1033710000,0.01089976133945951,Microsoft,5,52,11,5,2.0
2010-12-01,2010-12-31,26.44344139099121,991371500,0.02988351847943236,Netflix,5,52,11,5,2.0
2011-01-01,2011-01-31,12.084999942779541,10841535600,0.011933025373010817,Apple,4,51,9,5,2.0
2011-01-01,2011-01-31,9.117625045776368,2272226000,0.02125116972474466,Amazon,4,51,9,5,2.0
2011-01-01,2011-01-31,15.328856277465821,2408369449,0.010795465176221593,Google,4,51,9,5,2.0
2011-01-01,2011-01-31,28.31599998474121,1361258700,0.011753937002559743,Microsoft,4,51,9,5,2.0
2011-01-01,2011-01-31,27.082143020629882,761392100,0.032354433661513776,Netflix,4,51,9,5,2.0
2011-02-01,2011-02-28,12.54223693044562,9295949600,0.01496477487787438,Apple,4,53,8,5,2.0
2011-02-01,2011-02-28,9.0558947512978,1915528000,0.022863069409232013,Amazon,4,53,8,5,2.0
2011-02-01,2011-02-28,15.363374659889622,1681037411,0.012101164193662048,Google,4,53,8,5,2.0
2011-02-01,2011-02-28,27.321578879105417,1114368500,0.011291074419182544,Microsoft,4,53,8,5,2.0
2011-02-01,2011-02-28,31.821202930651214,736982400,0.0371654103547015,Netflix,4,53,8,5,2.0
2011-03-01,2011-03-31,12.410388158715289,11306458800,0.01679801682131427,Apple,5,54,8,5,2.0
2011-03-01,2011-03-31,8.440195581187373,2379582000,0.016915891885861577,Amazon,5,54,8,5,2.0
2011-03-01,2011-03-31,14.502001720926035,2414576630,0.012437706009268416,Google,5,54,8,5,2.0
2011-03-01,2011-03-31,25.56304351143215,1310885200,0.010055678826196146,Microsoft,5,54,8,5,2.0
2011-03-01,2011-03-31,30.755652220352836,988351700,0.029468090885686526,Netflix,5,54,8,5,2.0
2011-04-01,2011-04-29,12.15769658088684,9253829200,0.011831846279215895,Apple,4,57,8,5,2.0
2011-04-01,2011-04-29,9.228824901580811,2334988000,0.019312352090702624,Amazon,4,57,8,5,2.0
2011-04-01,2011-04-29,13.81232795715332,2820199328,0.019416694057463605,Google,4,57,8,5,2.0
2011-04-01,2011-04-29,25.77949991226196,1313844800,0.01148196566831834,Microsoft,4,57,8,5,2.0
2011-04-01,2011-04-29,34.05707149505615,783979700,0.0262598996879551,Netflix,4,57,8,5,2.0
2011-05-01,2011-05-31,12.206598554338727,6912060400,0.012015175055654206,Apple,4,58,8,5,2.0
2011-05-01,2011-05-31,9.908333278837658,2125490000,0.020867403468061107,Amazon,4,58,8,5,2.0
2011-05-01,2011-05-31,13.18455727895101,1819912003,0.009865001263188084,Google,4,58,8,5,2.0
2011-05-01,2011-05-31,25.06380962190174,1364062800,0.012104518190860454,Microsoft,4,58,8,5,2.0
2011-05-01,2011-05-31,34.854149591355096,678188000,0.026091750571448306,Netflix,4,58,8,5,2.0
2011-06-01,2011-06-30,11.824334317987615,9263850400,0.014335172782297845,Apple,5,59,9,4,3.0
2011-06-01,2011-06-30,9.583363576368852,1911274000,0.01630061140464234,Amazon,5,59,9,4,3.0
2011-06-01,2011-06-30,12.525516986846924,2373868616,0.011877975707186586,Google,5,59,9,4,3.0
2011-06-01,2011-06-30,24.451363476839933,1297757600,0.013215292046603619,Microsoft,5,59,9,4,3.0
2011-06-01,2011-06-30,37.0538307536732,613475800,0.018582533030905284,Netflix,5,59,9,4,3.0
2011-07-01,2011-07-29,13.294214391708374,10653946800,0.014774572914744113,Apple,5,64,8,4,3.0
2011-07-01,2011-07-29,10.75974998474121,1856170000,0.016824030858284,Amazon,5,64,8,4,3.0
2011-07-01,2011-07-29,14.290111970901489,3254372638,0.027268884392341725,Google,5,64,8,4,3.0
2011-07-01,2011-07-29,26.96900005340576,1259328200,0.01435287264098653,Microsoft,5,64,8,4,3.0
2011-07-01,2011-07-29,40.29271411895752,716726500,0.024827987374863497,Netflix,5,64,8,4,3.0
2011-08-01,2011-08-31,13.455807478531547,16142599200,0.02475564848159163,Apple,5,58,8,4,3.0
2011-08-01,2011-08-31,9.972934805828592,3103894000,0.03342677647294475,Amazon,5,58,8,4,3.0
2011-08-01,2011-08-31,13.62755120318869,4287032849,0.026110414900201318,Google,5,58,8,4,3.0
2011-08-01,2011-08-31,25.394782605378523,1719339500,0.023954704282132495,Microsoft,5,58,8,4,3.0
2011-08-01,2011-08-31,33.3324846184772,640584700,0.033931975561113395,Netflix,5,58,8,4,3.0
2011-09-01,2011-09-30,14.017619178408669,11977448000,0.017086269357533563,Apple,5,61,9,4,3.0
2011-09-01,2011-09-30,11.1621428444272,2872466000,0.02858858070474022,Amazon,5,61,9,4,3.0
2011-09-01,2011-09-30,13.254592305137997,2353978341,0.016787793270937486,Google,5,61,9,4,3.0
2011-09-01,2011-09-30,25.96904745556059,1279920200,0.017867437337063953,Microsoft,5,61,9,4,3.0
2011-09-01,2011-09-30,23.9574830191476,1679588400,0.056305207277476725,Netflix,5,61,9,4,3.0
2011-10-01,2011-10-31,14.186785652523948,13141427600,0.020703864663543493,Apple,9,61,9,4,2.0
2011-10-01,2011-10-31,11.341904776436943,3184288000,0.036682502611936514,Amazon,9,61,9,4,2.0
2011-10-01,2011-10-31,13.991117295764742,3100196907,0.0206260927050981,Google,9,61,9,4,2.0
2011-10-01,2011-10-31,26.703333264305478,1218142500,0.016496611206747294,Microsoft,9,61,9,4,2.0
2011-10-01,2011-10-31,15.272176697140647,1691083100,0.08703619994505239,Netflix,9,61,9,4,2.0
2011-11-01,2011-11-30,13.743401345752535,8963701600,0.019972868999897732,Apple,6,61,12,4,2.0
2011-11-01,2011-11-30,10.27404766991025,2731762000,0.037411315919891185,Amazon,6,61,12,4,2.0
2011-11-01,2011-11-30,14.805813653128487,2421060842,0.017181733317324747,Google,6,61,12,4,2.0
2011-11-01,2011-11-30,25.828095299857004,1046207400,0.01625050358542957,Microsoft,6,61,12,4,2.0
2011-11-01,2011-11-30,11.394829886300224,1053461500,0.0886120721630549,Netflix,6,61,12,4,2.0
2011-12-01,2011-12-30,14.033231144859677,6306532400,0.01461495854666979,Apple,6,60,14,4,3.0
2011-12-01,2011-12-30,9.196690468561082,2511904000,0.02527567824149563,Amazon,6,60,14,4,3.0
2011-12-01,2011-12-30,15.624898410978771,2210153263,0.014529348793755349,Google,6,60,14,4,3.0
2011-12-01,2011-12-30,25.713333493187314,1007166600,0.01254897725108858,Microsoft,6,60,14,4,3.0
2011-12-01,2011-12-30,10.043469292776924,842035600,0.041710206253482554,Netflix,6,60,14,4,3.0
2012-01-01,2012-01-31,15.3063570022583,6859854400,0.01448656543449931,Apple,5,61,11,4,3.0
2012-01-01,2012-01-31,9.251400041580201,2210738000,0.01995108473338215,Amazon,5,61,11,4,3.0
2012-01-01,2012-01-31,15.314821195602416,2956745222,0.02078708744496402,Google,5,61,11,4,3.0
2012-01-01,2012-01-31,28.516499996185303,1354858100,0.014827168281901771,Microsoft,5,61,11,4,3.0
2012-01-01,2012-01-31,13.964499902725219,1829322600,0.05706187330522116,Netflix,5,61,11,4,3.0
2012-02-01,2012-02-29,17.770392894744873,11368554400,0.01572750566909983,Apple,4,59,10,4,3.0
2012-02-01,2012-02-29,9.162150001525879,2931608000,0.024832842966082947,Amazon,4,59,10,4,3.0
2012-02-01,2012-02-29,15.10330147743225,1901685367,0.01903500361841888,Google,4,59,10,4,3.0
2012-02-01,2012-02-29,30.825000190734862,984332300,0.014078214218638854,Microsoft,4,59,10,4,3.0
2012-02-01,2012-02-29,17.131500244140625,1002673700,0.048111940098250504,Netflix,4,59,10,4,3.0
2012-03-01,2012-03-30,20.625276218761098,15584338000,0.013817607354820528,Apple,6,62,11,4,3.0
2012-03-01,2012-03-30,9.476704510775479,2259502000,0.015270306970339025,Amazon,6,62,11,4,3.0
2012-03-01,2012-03-30,15.62324705990878,1900304210,0.009546828222223542,Google,6,62,11,4,3.0
2012-03-01,2012-03-30,32.19499960812655,942366500,0.008432068664328093,Microsoft,6,62,11,4,3.0
2012-03-01,2012-03-30,16.14311695098877,814660700,0.02510158024755182,Netflix,6,62,11,4,3.0
2012-04-01,2012-04-30,21.642964172363282,15598990400,0.02575915831348326,Apple,5,61,10,4,2.0
2012-04-01,2012-04-30,9.764575052261353,2210708000,0.031228478523758946,Amazon,5,61,10,4,2.0
2012-04-01,2012-04-30,15.427947282791138,2363935524,0.013774551295764407,Google,5,61,10,4,2.0
2012-04-01,2012-04-30,31.505499935150148,940739700,0.013124260435726686,Microsoft,5,61,10,4,2.0
2012-04-01,2012-04-30,14.411999845504761,842254000,0.03679936333374726,Netflix,5,61,10,4,2.0
2012-05-01,2012-05-31,20.166899247602984,11106345600,0.024444168153805335,Apple,4,62,10,4,2.0
2012-05-01,2012-05-31,11.044250054792924,1855486000,0.03037113647304868,Amazon,4,62,10,4,2.0
2012-05-01,2012-05-31,15.078187769109553,2355728878,0.014886797921737357,Google,4,62,10,4,2.0
2012-05-01,2012-05-31,30.226363442160867,1014372600,0.01329250667525253,Microsoft,4,62,10,4,2.0
2012-05-01,2012-05-31,10.42681815407493,788860800,0.040617188663635964,Netflix,4,62,10,4,2.0
2012-06-01,2012-06-29,20.520085016886394,7855825600,0.01630598264138635,Apple,5,60,10,4,3.0
2012-06-01,2012-06-29,10.96373803274972,1314912000,0.015874735962479784,Amazon,5,60,10,4,3.0
2012-06-01,2012-06-29,14.212347621009464,1867144380,0.01580756489282772,Google,5,60,10,4,3.0
2012-06-01,2012-06-29,29.680476324898855,973131400,0.016401474605261798,Microsoft,5,60,10,4,3.0
2012-06-01,2012-06-29,9.393401373000373,499411500,0.02941659720068134,Netflix,5,60,10,4,3.0
2012-07-01,2012-07-31,21.466717947097052,8909650400,0.014693047926992726,Apple,5,61,10,3,3.0
2012-07-01,2012-07-31,11.203142801920572,1546804000,0.02063374557568218,Amazon,5,61,10,3,3.0
2012-07-01,2012-07-31,14.84560507819766,2059153390,0.014338751971879041,Google,5,61,10,3,3.0
2012-07-01,2012-07-31,29.757142838977632,846604100,0.01639897282884415,Microsoft,5,61,10,3,3.0
2012-07-01,2012-07-31,10.75061221349807,988045100,0.06356256563813474,Netflix,5,61,10,3,3.0
2012-08-01,2012-08-31,22.953431668488875,8276206400,0.014108595144946733,Apple,5,63,11,4,3.0
2012-08-01,2012-08-31,11.949695628622305,1203848000,0.017651465318102376,Amazon,5,63,11,4,3.0
2012-08-01,2012-08-31,16.501008945962656,1889588194,0.01098558878334818,Google,5,63,11,4,3.0
2012-08-01,2012-08-31,30.357391274493672,671748400,0.010639666456296258,Microsoft,5,63,11,4,3.0
2012-08-01,2012-08-31,8.676645963088326,601008800,0.057803123002597455,Netflix,5,63,11,4,3.0
2012-09-01,2012-09-28,24.341729615864,9199005200,0.014540261671801844,Apple,8,67,11,4,3.0
2012-09-01,2012-09-28,12.787026204560933,1271410000,0.012116569342566996,Amazon,8,67,11,4,3.0
2012-09-01,2012-09-28,17.890494697972347,2416126416,0.01007577930177552,Google,8,67,11,4,3.0
2012-09-01,2012-09-28,30.78210529528166,893107700,0.010140225110345843,Microsoft,8,67,11,4,3.0
2012-09-01,2012-09-28,8.082481032923647,639131500,0.02650187537366521,Netflix,8,67,11,4,3.0
2012-10-01,2012-10-31,22.668367204212007,12142830000,0.01710866275082558,Apple,6,72,12,4,3.0
2012-10-01,2012-10-31,12.214738119216193,1631370000,0.01977700261795607,Amazon,6,72,12,4,3.0
2012-10-01,2012-10-31,18.083622977847146,2882716781,0.018008642969764278,Google,6,72,12,4,3.0
2012-10-01,2012-10-31,29.06619053795224,1105402300,0.010307842962608477,Microsoft,6,72,12,4,3.0
2012-10-01,2012-10-31,9.397278740292503,1114314600,0.05729605757403894,Netflix,6,72,12,4,3.0
2012-11-01,2012-11-30,20.155204046340216,12929851200,0.023811353436655466,Apple,6,79,15,4,3.0
2012-11-01,2012-11-30,11.721119154067267,1344272000,0.019879941551553034,Amazon,6,79,15,4,3.0
2012-11-01,2012-11-30,16.69027410234724,1874166603,0.019658875123403693,Google,6,79,15,4,3.0
2012-11-01,2012-11-30,27.811904816400435,1310516100,0.015860896925281663,Microsoft,6,79,15,4,3.0
2012-11-01,2012-11-30,11.434557869320823,498027600,0.04407215067362373,Netflix,6,79,15,4,3.0
2012-12-01,2012-12-31,19.0019642829895,12132752800,0.024935968178450424,Apple,6,80,17,4,3.0
2012-12-01,2012-12-31,12.640900039672852,1217424000,0.014907905034645268,Amazon,6,80,17,4,3.0
2012-12-01,2012-12-31,17.516792869567873,1674071398,0.010724726345586194,Google,6,80,17,4,3.0
2012-12-01,2012-12-31,26.96599988937378,947310900,0.011611965165662196,Microsoft,6,80,17,4,3.0
2012-12-01,2012-12-31,12.772142839431762,598236100,0.0330910956339857,Netflix,6,80,17,4,3.0
2013-01-01,2013-01-31,17.77937076205299,13123423600,0.0313461145499581,Apple,5,81,13,4,3.0
2013-01-01,2013-01-31,13.418976284208751,1684528000,0.02281836648113602,Amazon,5,81,13,4,3.0
2013-01-01,2013-01-31,18.2861138298398,2104065102,0.013514299758839044,Google,5,81,13,4,3.0
2013-01-01,2013-01-31,27.23666663396926,1145054400,0.011791566787083135,Microsoft,5,81,13,4,3.0
2013-01-01,2013-01-31,16.71625850314186,991909100,0.07255614286874544,Netflix,5,81,13,4,3.0
2013-02-01,2013-02-28,16.31460526115016,9344034000,0.029728679173624175,Apple,5,83,12,4,3.0
2013-02-01,2013-02-28,13.184868511400724,1373234000,0.02206117052505508,Amazon,5,83,12,4,3.0
2013-02-01,2013-02-28,19.575271606445312,1860563808,0.014037375067144897,Google,5,83,12,4,3.0
2013-02-01,2013-02-28,27.70421068291915,780587000,0.00911542557762199,Microsoft,5,83,12,4,3.0
2013-02-01,2013-02-28,26.065263045461553,755571600,0.07358515028657554,Netflix,5,83,12,4,3.0
2013-03-01,2013-03-28,15.780035829544067,9176876800,0.015731682067152922,Apple,4,85,12,4,3.0
2013-03-01,2013-03-28,13.287925052642823,1170114000,0.013715672397589142,Amazon,4,85,12,4,3.0
2013-03-01,2013-03-28,20.373223781585693,1708335347,0.00929838217967207,Google,4,85,12,4,3.0
2013-03-01,2013-03-28,28.141000175476073,844946000,0.006858229178442111,Microsoft,4,85,12,4,3.0
2013-03-01,2013-03-28,26.384785652160645,520408700,0.024085812982569614,Netflix,4,85,12,4,3.0
2013-04-01,2013-04-30,14.991607189178467,10963489600,0.019373027929239353,Apple,4,84,11,4,3.0
2013-04-01,2013-04-30,13.15361365404996,1538324000,0.020599337549821448,Amazon,4,84,11,4,3.0
2013-04-01,2013-04-30,19.83578699285334,2150117073,0.013276566560231602,Google,4,84,11,4,3.0
2013-04-01,2013-04-30,29.870909344066273,1465757200,0.01675897771510784,Microsoft,4,84,11,4,3.0
2013-04-01,2013-04-30,26.118636304681953,854536200,0.047722194804288354,Netflix,4,84,11,4,3.0
2013-05-01,2013-05-31,15.94474020871249,9447530400,0.015257692145322606,Apple,4,87,11,3,3.0
2013-05-01,2013-05-31,13.136386437849565,1181010000,0.019419852933805312,Amazon,4,87,11,3,3.0
